"","env","id","y"
"559","ILH1_2023","GEMN-0225_PHP02_0008/LH244",99.62938445
"560","ILH1_2023","GEMN-0225_PHP02_0013/LH244",190.1697565
"561","ILH1_2023","LH195/PHZ51",153.1345198
"562","ILH1_2023","LH216/LH244",208.4924576
"563","ILH1_2023","LH244/PHK76",177.4882473
"564","ILH1_2023","LH283/LH244",184.5905416
"565","ILH1_2023","LH287/LH244",172.5144328
"566","ILH1_2023","MBUB/LH244",173.8319949
"567","ILH1_2023","MM501D/LH244",177.8722444
"568","ILH1_2023","MO17_PHW30-008-(2N)-01/LH244",186.0098794
"569","ILH1_2023","MO44_LH145_0127/LH244",179.8624327
"570","ILH1_2023","MO44_LH145_0138/LH244",139.8257803
"571","ILH1_2023","MO44_PHG47_0072/LH244",163.3004799
"572","ILH1_2023","MO44_PHG47_0125/LH244",118.3513999
"573","ILH1_2023","MOG/LH244",170.3095004
"574","ILH1_2023","NKH8431/LH244",124.6070382
"575","ILH1_2023","PH207/LH244",151.2208154
"576","ILH1_2023","PHB47/PHZ51",167.7354047
"577","ILH1_2023","PHG29/PHG47",145.44411
"578","ILH1_2023","PHJ89/LH244",170.6390014
"579","ILH1_2023","PHJ90/LH244",172.7422222
"580","ILH1_2023","PHK56/LH244",188.8161618
"581","ILH1_2023","PHN11/LH244",147.4026217
"582","ILH1_2023","PHN11_LH145_0005/LH244",155.9754359
"583","ILH1_2023","PHN11_LH145_0028/LH244",157.8082067
"584","ILH1_2023","PHN11_LH145_0085/LH244",175.6994833
"585","ILH1_2023","PHN11_OH43_0075/LH244",167.5675819
"586","ILH1_2023","PHN11_PHG47_0287/LH244",177.976997
"587","ILH1_2023","PHN11_PHW65_0312/LH244",181.6313442
"588","ILH1_2023","PHP02/LH244",188.9375154
"589","ILH1_2023","PHP55/LH244",225.0835308
"590","ILH1_2023","PHRE1/PHTD5",118.352904
"591","ILH1_2023","PHW30_MO17-129-(2N)-01/LH244",212.1343282
"592","ILH1_2023","PHW30_MO17-234-(2N)-02/LH244",162.5505809
"593","ILH1_2023","PHW52/PHM49",167.8468691
"594","ILH1_2023","PHW65_MOG_0271/LH244",163.3094223
"595","ILH1_2023","TX777/LH195",132.5615645
"596","ILH1_2023","W10001_0009/LH244",111.5194076
"597","ILH1_2023","W10001_0021/LH244",123.35767
"598","ILH1_2023","W10005_0111/LH244",155.6143734
"599","ILH1_2023","W10010_0118/LH244",171.4134871
"600","ILH1_2023","W10010_0124/LH244",231.2365534
"601","ILH1_2023","W10010_0170/LH244",168.4422963
"602","ILH1_2023","W10010_0337/LH244",176.5745446
"603","ILH1_2023","CG119/CG108",60.38480672
"604","ILH1_2023","PHJ40/PHAJ0",78.07308088
"605","INH1_2023","B14A/OH43",197.343247
"606","INH1_2023","B37/H95",198.5098793
"607","INH1_2023","B97/LH244",207.5333781
"608","INH1_2023","BGEM-0039-N/LH244",208.6202547
"609","INH1_2023","BGEM-0063-N/LH244",158.0767853
"610","INH1_2023","BGEM-0129-N/LH244",160.1332738
"611","INH1_2023","DK78010/LH244",171.9187761
"612","INH1_2023","GEMN-0096_LH212HT_0001/LH244",241.3681939
"613","INH1_2023","GEMN-0096_LH212HT_0004/LH244",231.0729861
"614","INH1_2023","GEMN-0096_LH212HT_0009/LH244",249.4021847
"615","INH1_2023","GEMN-0096_LH212HT_0017/LH244",218.8447404
"616","INH1_2023","GEMN-0096_PHJ89_0001/LH244",223.4124894
"617","INH1_2023","GEMN-0096_PHJ89_0002/LH244",192.8894119
"618","INH1_2023","GEMN-0096_PHJ89_0007/LH244",219.3441891
"619","INH1_2023","GEMN-0096_PHJ89_0009/LH244",202.0771721
"620","INH1_2023","GEMN-0096_PHJ89_0011/LH244",195.103939
"621","INH1_2023","GEMN-0096_PHJ89_0012/LH244",227.8670486
"622","INH1_2023","GEMN-0096_PHJ89_0013/LH244",203.3156066
"623","INH1_2023","GEMN-0096_PHJ89_0014/LH244",160.3484104
"624","INH1_2023","GEMN-0096_PHK76_0001/LH244",163.4406917
"625","INH1_2023","GEMN-0096_PHK76_0007/LH244",182.0474273
"626","INH1_2023","GEMN-0096_PHN46_0001/LH244",245.941687
"627","INH1_2023","GEMN-0096_PHN46_0003/LH244",222.1250575
"628","INH1_2023","GEMN-0096_PHN46_0007/LH244",181.7663309
"629","INH1_2023","GEMN-0096_PHN46_0013/LH244",249.8077137
"630","INH1_2023","GEMN-0096_PHP02_0005/LH244",252.5203393
"631","INH1_2023","GEMN-0096_PHP02_0006/LH244",246.8706724
"632","INH1_2023","GEMN-0096_PHP02_0011/LH244",169.5150349
"633","INH1_2023","GEMN-0096_PHP02_0012/LH244",175.8500262
"634","INH1_2023","GEMN-0096_PHP02_0025/LH244",194.7894331
"635","INH1_2023","GEMN-0097/LH244",220.8748647
"636","INH1_2023","GEMN-0097_LH212HT_0047/LH244",220.657347
"637","INH1_2023","GEMN-0097_LH212HT_0058/LH244",240.2103252
"638","INH1_2023","GEMN-0097_PHJ89_0001/LH244",232.4030819
"639","INH1_2023","GEMN-0097_PHJ89_0006/LH244",257.5931339
"640","INH1_2023","GEMN-0097_PHJ89_0010/LH244",236.423023
"641","INH1_2023","GEMN-0097_PHJ89_0011/LH244",189.0956783
"642","INH1_2023","GEMN-0097_PHJ89_0016/LH244",238.8428431
"643","INH1_2023","GEMN-0097_PHJ89_0020/LH244",217.5348965
"644","INH1_2023","GEMN-0097_PHJ89_0026/LH244",242.6676295
"645","INH1_2023","GEMN-0097_PHJ89_0028/LH244",259.3255921
"646","INH1_2023","GEMN-0097_PHK76_0007/LH244",187.6827093
"647","INH1_2023","GEMN-0097_PHK76_0009/LH244",250.2361703
"648","INH1_2023","GEMN-0097_PHK76_0055/LH244",193.9665676
"649","INH1_2023","GEMN-0097_PHN46_0001/LH244",244.7659721
"650","INH1_2023","GEMN-0097_PHN46_0003/LH244",238.3148208
"651","INH1_2023","GEMN-0097_PHN46_0014/LH244",193.4718075
"652","INH1_2023","GEMN-0097_PHN46_0018/LH244",180.7923004
"653","INH1_2023","GEMN-0097_PHP02_0006/LH244",205.3324505
"654","INH1_2023","GEMN-0097_PHP02_0007/LH244",216.9991416
"655","INH1_2023","GEMN-0124/LH244",247.0849867
"656","INH1_2023","GEMN-0144/LH244",252.3099896
"657","INH1_2023","GEMN-0157/LH244",228.8911812
"658","INH1_2023","GEMN-0192_LH212HT_0001/LH244",245.8635024
"659","INH1_2023","GEMN-0192_LH212HT_0011/LH244",247.5883262
"660","INH1_2023","GEMN-0192_LH212HT_0023/LH244",231.6141905
"661","INH1_2023","GEMN-0192_PHK76_0010/LH244",181.4274614
"662","INH1_2023","GEMN-0192_PHK76_0014/LH244",197.8377739
"663","INH1_2023","GEMN-0192_PHK76_0015/LH244",220.4305503
"664","INH1_2023","GEMN-0192_PHK76_0036/LH244",166.0665902
"665","INH1_2023","GEMN-0192_PHK76_0044/LH244",235.7960978
"666","INH1_2023","GEMN-0192_PHN46_0006/LH244",170.8431914
"667","INH1_2023","GEMN-0192_PHN46_0008/LH244",196.3106332
"668","INH1_2023","GEMN-0192_PHN46_0011/LH244",178.4582994
"669","INH1_2023","GEMN-0192_PHN46_0014/LH244",183.6255782
"670","INH1_2023","GEMN-0192_PHN46_0025/LH244",188.6977837
"671","INH1_2023","GEMN-0225_LH212HT_0008/LH244",232.912227
"672","INH1_2023","GEMN-0225_LH212HT_0015/LH244",242.417537
"673","INH1_2023","GEMN-0225_LH212HT_0024/LH244",256.6595826
"674","INH1_2023","GEMN-0225_LH212HT_0029/LH244",216.0285232
"675","INH1_2023","GEMN-0225_PHJ89_0003/LH244",196.3064601
"676","INH1_2023","GEMN-0225_PHJ89_0004/LH244",208.5725093
"677","INH1_2023","GEMN-0225_PHJ89_0005/LH244",208.7205077
"678","INH1_2023","GEMN-0225_PHJ89_0015/LH244",229.3583005
"679","INH1_2023","GEMN-0225_PHJ89_0020/LH244",194.0982909
"680","INH1_2023","GEMN-0225_PHN46_0001/LH244",219.0612762
"681","INH1_2023","GEMN-0225_PHP02_0006/LH244",213.7496319
"682","INH1_2023","GEMN-0225_PHP02_0010/LH244",267.4134653
"683","INH1_2023","GEMN-0225_PHP02_0013/LH244",203.4408001
"684","INH1_2023","GEMN-0225_PHP02_0014/LH244",245.3792978
"685","INH1_2023","GEMN-0238/LH244",232.8955345
"686","INH1_2023","GEMN-0271/LH244",250.9483008
"687","INH1_2023","GEMN-0287/LH244",252.7246013
"688","INH1_2023","LH287/LH244",239.6630328
"689","INH1_2023","LH82/LH244",152.2616541
"690","INH1_2023","MM501D/LH244",210.3572419
"691","INH1_2023","MO44_LH145_0138/LH244",146.1829046
"692","INH1_2023","MO44_PHG47_0072/LH244",155.4302667
"693","INH1_2023","MO44_PHG47_0125/LH244",163.5779383
"694","INH1_2023","MO44_PHW65_0035/LH244",173.4828366
"695","INH1_2023","NKH8431/LH244",130.972106
"696","INH1_2023","OH43/LH244",186.8575609
"697","INH1_2023","PH207/LH244",171.5652638
"698","INH1_2023","PHB47/LH244",175.7756956
"699","INH1_2023","PHB47/PHN82",196.7186293
"700","INH1_2023","PHB47/PHZ51",192.540355
"701","INH1_2023","PHJ90/LH244",224.1804661
"702","INH1_2023","PHN11_LH145_0028/LH244",184.3935795
"703","INH1_2023","PHN11_OH43_0075/LH244",192.6121695
"704","INH1_2023","PHN11_PHW65_0312/LH244",239.2915761
"705","INH1_2023","PHN11_PHW65_0359/LH244",199.1392962
"706","INH1_2023","PHR03/LH244",265.8693008
"707","INH1_2023","PHW30/LH244",213.4218457
"708","INH1_2023","PHW65_MOG_0176/LH244",195.0987103
"709","INH1_2023","PHW65_MOG_0271/LH244",204.522129
"710","INH1_2023","W10001_0009/LH244",140.517257
"711","INH1_2023","W10001_0017/LH244",153.9453727
"712","INH1_2023","W10001_0021/LH244",139.8051511
"713","INH1_2023","W10001_0022/LH244",187.3750277
"714","INH1_2023","W10001_0040/LH244",173.5921723
"715","INH1_2023","W10005_0029/LH244",173.6938246
"716","INH1_2023","W10005_0111/LH244",190.6716691
"717","INH1_2023","W10005_0220/LH244",228.0931089
"718","INH1_2023","W10010_0118/LH244",170.2360026
"719","INH1_2023","W10010_0124/LH244",247.98735
"720","INH1_2023","W10010_0358/LH244",195.0229314
"721","INH1_2023","CG119/CG108",98.10684091
"722","INH1_2023","CG44/CGR01",129.7723466
"723","INH1_2023","PHJ40/PHAJ0",100.5822984
"724","MIH1_2023","B37/H95",175.4686712
"725","MIH1_2023","B73/MO17",204.4696877
"726","MIH1_2023","B73/PHN82",179.8181019
"727","MIH1_2023","B97/LH244",160.6741129
"728","MIH1_2023","BGEM-0039-N/LH244",175.0409962
"729","MIH1_2023","BGEM-0063-N/LH244",181.3599662
"730","MIH1_2023","BGEM-0089-N/LH244",172.9229151
"731","MIH1_2023","GEMN-0096_LH212HT_0004/LH244",200.4960051
"732","MIH1_2023","GEMN-0096_LH212HT_0005/LH244",167.4212181
"733","MIH1_2023","GEMN-0096_PHJ89_0006/LH244",188.3993014
"734","MIH1_2023","GEMN-0096_PHJ89_0009/LH244",170.3998377
"735","MIH1_2023","GEMN-0096_PHJ89_0011/LH244",178.225022
"736","MIH1_2023","GEMN-0096_PHJ89_0012/LH244",182.8459767
"737","MIH1_2023","GEMN-0096_PHJ89_0014/LH244",138.4818361
"738","MIH1_2023","GEMN-0096_PHK76_0003/LH244",130.7485385
"739","MIH1_2023","GEMN-0096_PHK76_0007/LH244",157.8205194
"740","MIH1_2023","GEMN-0096_PHK76_0013/LH244",142.09897
"741","MIH1_2023","GEMN-0096_PHN46_0004/LH244",156.5046898
"742","MIH1_2023","GEMN-0096_PHN46_0007/LH244",142.7524831
"743","MIH1_2023","GEMN-0096_PHN46_0012/LH244",188.9236332
"744","MIH1_2023","GEMN-0096_PHN46_0013/LH244",198.9036365
"745","MIH1_2023","GEMN-0096_PHN46_0020/LH244",155.7285063
"746","MIH1_2023","GEMN-0096_PHP02_0011/LH244",226.4658475
"747","MIH1_2023","GEMN-0096_PHP02_0012/LH244",155.1902828
"748","MIH1_2023","GEMN-0096_PHP02_0016/LH244",196.4944134
"749","MIH1_2023","GEMN-0097/LH244",162.137522
"750","MIH1_2023","GEMN-0097_LH212HT_0019/LH244",190.0582418
"751","MIH1_2023","GEMN-0097_LH212HT_0054/LH244",179.7872574
"752","MIH1_2023","GEMN-0097_LH212HT_0062/LH244",160.9173031
"753","MIH1_2023","GEMN-0097_PHJ89_0005/LH244",192.1655693
"754","MIH1_2023","GEMN-0097_PHJ89_0006/LH244",187.1649814
"755","MIH1_2023","GEMN-0097_PHJ89_0008/LH244",216.3706572
"756","MIH1_2023","GEMN-0097_PHJ89_0012/LH244",229.0731124
"757","MIH1_2023","GEMN-0097_PHJ89_0016/LH244",219.3911133
"758","MIH1_2023","GEMN-0097_PHJ89_0020/LH244",202.7024519
"759","MIH1_2023","GEMN-0097_PHJ89_0026/LH244",207.6685258
"760","MIH1_2023","GEMN-0097_PHJ89_0027/LH244",179.0440524
"761","MIH1_2023","GEMN-0097_PHJ89_0028/LH244",197.6722874
"762","MIH1_2023","GEMN-0097_PHJ89_0029/LH244",174.190249
"763","MIH1_2023","GEMN-0097_PHJ89_0036/LH244",166.8036606
"764","MIH1_2023","GEMN-0097_PHK76_0007/LH244",180.1753199
"765","MIH1_2023","GEMN-0097_PHK76_0009/LH244",202.9099209
"766","MIH1_2023","GEMN-0097_PHK76_0018/LH244",119.1608103
"767","MIH1_2023","GEMN-0097_PHK76_0041/LH244",191.5704396
"768","MIH1_2023","GEMN-0097_PHK76_0048/LH244",149.039981
"769","MIH1_2023","GEMN-0097_PHK76_0060/LH244",189.2079548
"770","MIH1_2023","GEMN-0097_PHN46_0011/LH244",177.5451669
"771","MIH1_2023","GEMN-0097_PHN46_0014/LH244",169.0926695
"772","MIH1_2023","GEMN-0097_PHP02_0005/LH244",170.9053403
"773","MIH1_2023","GEMN-0097_PHP02_0007/LH244",176.5691298
"774","MIH1_2023","GEMN-0144/LH244",223.792883
"775","MIH1_2023","GEMN-0187/LH244",218.2164193
"776","MIH1_2023","GEMN-0192_LH212HT_0012/LH244",164.328284
"777","MIH1_2023","GEMN-0192_LH212HT_0023/LH244",196.4678432
"778","MIH1_2023","GEMN-0192_PHJ89_0001/LH244",162.9256306
"779","MIH1_2023","GEMN-0192_PHK76_0004/LH244",180.8649725
"780","MIH1_2023","GEMN-0192_PHK76_0005/LH244",158.8014814
"781","MIH1_2023","GEMN-0192_PHK76_0009/LH244",145.6877891
"782","MIH1_2023","GEMN-0192_PHK76_0010/LH244",174.3202544
"783","MIH1_2023","GEMN-0192_PHK76_0015/LH244",170.6878896
"784","MIH1_2023","GEMN-0192_PHK76_0016/LH244",172.2246011
"785","MIH1_2023","GEMN-0192_PHK76_0036/LH244",160.6924044
"786","MIH1_2023","GEMN-0192_PHK76_0045/LH244",181.478806
"787","MIH1_2023","GEMN-0192_PHN46_0006/LH244",166.7234062
"788","MIH1_2023","GEMN-0192_PHN46_0008/LH244",163.2803799
"789","MIH1_2023","GEMN-0192_PHN46_0014/LH244",156.6670334
"790","MIH1_2023","GEMN-0192_PHN46_0015/LH244",158.5111344
"791","MIH1_2023","GEMN-0192_PHN46_0025/LH244",145.5180748
"792","MIH1_2023","GEMN-0225_LH212HT_0024/LH244",186.1057735
"793","MIH1_2023","GEMN-0225_PHJ89_0003/LH244",138.8952489
"794","MIH1_2023","GEMN-0225_PHJ89_0008/LH244",188.0315871
"795","MIH1_2023","GEMN-0225_PHJ89_0020/LH244",243.0690115
"796","MIH1_2023","GEMN-0225_PHJ89_0021/LH244",194.085525
"797","MIH1_2023","GEMN-0225_PHJ89_0032/LH244",178.0247625
"798","MIH1_2023","GEMN-0225_PHK76_0002/LH244",174.6102312
"799","MIH1_2023","GEMN-0225_PHK76_0007/LH244",179.1503331
"800","MIH1_2023","GEMN-0225_PHK76_0014/LH244",180.5309772
"801","MIH1_2023","GEMN-0225_PHK76_0019/LH244",164.852574
"802","MIH1_2023","GEMN-0225_PHK76_0028/LH244",193.3168795
"803","MIH1_2023","GEMN-0225_PHK76_0031/LH244",166.8072173
"804","MIH1_2023","GEMN-0225_PHN46_0003/LH244",162.1541399
"805","MIH1_2023","GEMN-0225_PHP02_0006/LH244",169.1208715
"806","MIH1_2023","GEMN-0225_PHP02_0010/LH244",189.6551704
"807","MIH1_2023","GEMN-0225_PHP02_0013/LH244",168.7318175
"808","MIH1_2023","GEMN-0225_PHP02_0014/LH244",206.3562109
"809","MIH1_2023","GEMN-0238/LH244",142.3434637
"810","MIH1_2023","GEMN-0287/LH244",208.1183293
"811","MIH1_2023","LH195/PHZ51",158.2018327
"812","MIH1_2023","LH216/LH244",141.8623973
"813","MIH1_2023","LH283/LH244",154.2370626
"814","MIH1_2023","LH82/LH244",141.7372038
"815","MIH1_2023","MO17_PHW30-200-(2N)-02/LH244",186.1120436
"816","MIH1_2023","MO44_LH145_0138/LH244",141.4926746
"817","MIH1_2023","MO44_PHG47_0072/LH244",163.7572076
"818","MIH1_2023","MO44_PHW65_0035/LH244",127.0602654
"819","MIH1_2023","MOG/LH244",190.3639451
"820","MIH1_2023","PH207/LH244",146.381082
"821","MIH1_2023","PH24E/LH244",141.4118343
"822","MIH1_2023","PHB47/LH244",132.8030605
"823","MIH1_2023","PHB47/PHN82",153.0406103
"824","MIH1_2023","PHB47/PHZ51",157.9901919
"825","MIH1_2023","PHG47/LH244",166.9450474
"826","MIH1_2023","PHK56/LH244",202.154276
"827","MIH1_2023","PHN11/LH244",145.4100786
"828","MIH1_2023","PHN11_LH145_0005/LH244",137.5443487
"829","MIH1_2023","PHN11_LH145_0028/LH244",147.6529412
"830","MIH1_2023","PHN11_OH43_0075/LH244",183.4030233
"831","MIH1_2023","PHN11_OH43_0088/LH244",151.6847372
"832","MIH1_2023","PHN11_PHG47_0251/LH244",163.7764616
"833","MIH1_2023","PHN11_PHW65_0323/LH244",223.5310791
"834","MIH1_2023","PHR03/LH244",142.5772392
"835","MIH1_2023","PHW65_MOG_0176/LH244",194.0460672
"836","MIH1_2023","TX777/LH195",127.0873732
"837","MIH1_2023","W10001_0007/LH244",146.3755169
"838","MIH1_2023","W10001_0022/LH244",160.3389523
"839","MIH1_2023","W10001_0040/LH244",151.0366763
"840","MIH1_2023","W10005_0029/LH244",199.3063314
"841","MIH1_2023","W10005_0111/LH244",157.206142
"842","MIH1_2023","W10010_0118/LH244",152.6411792
"843","MIH1_2023","W10010_0124/LH244",189.605503
"844","MIH1_2023","W10010_0148/LH244",173.6993496
"845","MIH1_2023","W10010_0294/LH244",198.1352777
"846","MIH1_2023","W10010_0358/LH244",187.489675
